MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,OddHome,OddDraw,OddAway,Over25,Under25,HomeShots,AwayShots,HomeTarget,AwayTarget,HomeCorners,AwayCorners
2015-06-21,Cruzeiro,Chapecoense-SC,0.0,1.0,1.57,3.68,6.14,,,,,,,,
2015-06-21,Athletico-PR,Coritiba,2.0,2.0,1.9,3.24,4.19,,,,,,,,
2015-06-21,Joinville,Goias,2.0,1.0,2.26,3.01,3.3,,,,,,,,
2015-06-21,Sao Paulo,Avai,1.0,1.0,1.47,4.1,6.64,,,,,,,,
2015-06-24,Fluminense,Ponte Preta,2.0,0.0,2.05,3.22,3.67,,,,,,,,
2015-06-27,Avai,Gremio,1.0,2.0,3.15,3.06,2.32,,,,,,,,
2015-06-27,Chapecoense-SC,Sport Recife,1.0,1.0,1.94,3.23,3.98,,,,,,,,
2015-06-28,Corinthians,Figueirense,2.0,1.0,1.49,3.79,7.25,,,,,,,,
2015-06-28,Atletico-MG,Joinville,1.0,0.0,1.22,5.81,12.55,,,,,,,,
2015-06-28,Coritiba,Cruzeiro,1.0,0.0,2.74,3.11,2.57,,,,,,,,
2015-06-28,Goias,Fluminense,1.0,2.0,2.3,3.06,3.19,,,,,,,,
2015-06-28,Palmeiras,Sao Paulo,4.0,0.0,2.16,3.18,3.41,,,,,,,,
2015-06-28,Ponte Preta,Athletico-PR,2.0,1.0,1.84,3.43,4.23,,,,,,,,
2015-06-28,Internacional,Santos,1.0,0.0,2.04,3.25,3.65,,,,,,,,
2015-06-28,Vasco,Flamengo RJ,1.0,0.0,3.66,3.21,2.05,,,,,,,,
2015-07-06,Athletico-PR,Vasco,2.0,0.0,1.64,3.57,5.51,,,,,,,,
2015-07-06,Joinville,Corinthians,0.0,1.0,3.84,3.09,2.04,,,,,,,,
2015-07-06,Sao Paulo,Gremio,2.0,0.0,1.77,3.37,4.76,,,,,,,,
2015-07-06,Internacional,Coritiba,2.0,0.0,1.6,3.63,5.74,,,,,,,,
2015-07-06,Figueirense,Palmeiras,2.0,1.0,3.22,3.11,2.26,,,,,,,,
2015-07-06,Fluminense,Sport Recife,0.0,0.0,1.68,3.53,5.11,,,,,,,,
2015-07-06,Goias,Avai,0.0,1.0,1.78,3.32,4.74,,,,,,,,
2015-07-11,Internacional,Ponte Preta,1.0,0.0,1.55,3.79,6.11,,,,,,,,
2015-07-11,Athletico-PR,Avai,2.0,1.0,1.84,3.38,4.29,,,,,,,,
2015-07-11,Corinthians,Coritiba,2.0,1.0,1.33,4.66,9.63,,,,,,,,
2015-07-11,Fluminense,Chapecoense-SC,2.0,3.0,1.98,3.17,3.96,,,,,,,,
2015-07-18,Flamengo RJ,Gremio,1.0,0.0,2.28,3.02,3.29,,,,,,,,
2015-07-18,Internacional,Goias,2.0,1.0,1.92,3.25,4.07,,,,,,,,
2015-07-19,Corinthians,Atletico-MG,1.0,0.0,2.38,3.15,2.97,,,,,,,,
2015-07-19,Athletico-PR,Chapecoense-SC,1.0,0.0,2.01,3.18,3.82,,,,,,,,
2015-07-19,Figueirense,Coritiba,0.0,0.0,2.07,3.15,3.62,,,,,,,,
2015-07-19,Fluminense,Vasco,1.0,2.0,1.68,3.53,5.11,,,,,,,,
2015-07-19,Palmeiras,Santos,1.0,0.0,1.72,3.54,4.77,,,,,,,,
2015-07-19,Sport Recife,Sao Paulo,2.0,0.0,2.34,3.21,2.99,,,,,,,,
2015-07-19,Cruzeiro,Avai,1.0,1.0,1.41,4.27,7.6,,,,,,,,
2015-07-19,Joinville,Ponte Preta,1.0,1.0,2.7,3.04,2.66,,,,,,,,
2015-07-25,Avai,Athletico-PR,1.0,2.0,2.26,3.19,3.14,,,,,,,,
2015-07-25,Gremio,Sport Recife,1.0,1.0,1.56,3.82,6.07,,,,,,,,
2015-07-26,Atletico-MG,Figueirense,1.0,0.0,1.27,5.21,10.87,,,,,,,,
2015-07-26,Chapecoense-SC,Fluminense,2.0,1.0,2.15,3.15,3.43,,,,,,,,
2015-07-26,Santos,Joinville,2.0,0.0,1.55,3.78,6.14,,,,,,,,
2015-07-26,Coritiba,Corinthians,1.0,1.0,2.84,3.0,2.59,,,,,,,,
2015-07-26,Goias,Flamengo RJ,0.0,1.0,2.53,3.04,2.88,,,,,,,,
2015-07-26,Ponte Preta,Internacional,0.0,0.0,2.13,3.18,3.48,,,,,,,,
2015-07-26,Sao Paulo,Cruzeiro,1.0,0.0,2.0,3.28,3.78,,,,,,,,
2015-07-26,Vasco,Palmeiras,1.0,4.0,2.96,3.12,2.4,,,,,,,,
2015-07-30,Atletico-MG,Sao Paulo,3.0,1.0,1.65,3.65,5.17,,,,,,,,
2015-07-30,Corinthians,Vasco,3.0,0.0,1.38,4.32,8.67,,,,,,,,
2015-08-07,Chapecoense-SC,Gremio,1.0,0.0,2.73,2.93,2.74,,,,,,,,
2015-08-07,Coritiba,Ponte Preta,0.0,0.0,2.18,3.14,3.37,,,,,,,,
2015-08-07,Goias,Santos,4.0,1.0,2.48,3.02,2.93,,,,,,,,
2015-08-08,Avai,Fluminense,1.0,0.0,2.44,3.16,2.87,,,,,,,,
2015-08-11,Cruzeiro,Sao Paulo,2.0,1.0,2.02,3.25,3.72,,,,,,,,
2015-08-11,Figueirense,Atletico-MG,0.0,1.0,2.93,3.22,2.38,,,,,,,,
2015-08-11,Flamengo RJ,Goias,4.0,1.0,1.57,3.77,5.97,,,,,,,,
2015-08-11,Palmeiras,Vasco,0.0,2.0,1.54,3.98,5.84,,,,,,,,
2015-08-11,Joinville,Santos,0.0,0.0,4.01,3.42,1.89,,,,,,,,
2015-08-11,Sport Recife,Gremio,1.0,0.0,2.35,3.16,3.04,,,,,,,,
2015-08-13,Goias,Chapecoense-SC,0.0,0.0,1.8,3.25,4.78,,,,,,,,
2015-08-13,Santos,Vasco,1.0,0.0,1.39,4.44,7.78,,,,,,,,
2015-08-13,Corinthians,Sport Recife,4.0,3.0,1.53,3.83,6.29,,,,,,,,
2015-08-13,Figueirense,Sao Paulo,0.0,2.0,2.93,3.14,2.41,,,,,,,,
2015-08-13,Internacional,Fluminense,1.0,0.0,2.02,3.24,3.67,,,,,,,,
2015-08-13,Ponte Preta,Avai,2.0,0.0,1.63,3.62,5.43,,,,,,,,
2015-08-14,Atletico-MG,Gremio,0.0,2.0,1.73,3.44,4.91,,,,,,,,
2015-08-14,Joinville,Cruzeiro,3.0,0.0,3.32,3.02,2.26,,,,,,,,
2015-08-15,Athletico-PR,Santos,0.0,0.0,2.35,3.18,2.99,,,,,,,,
2015-08-15,Vasco,Coritiba,0.0,1.0,2.18,3.15,3.37,,,,,,,,
2015-08-16,Sao Paulo,Goias,0.0,3.0,1.6,3.64,5.75,,,,,,,,
2015-08-16,Palmeiras,Flamengo RJ,4.0,2.0,1.96,3.3,3.8,,,,,,,,
2015-08-16,Avai,Corinthians,1.0,2.0,3.1,3.09,2.34,,,,,,,,
2015-08-16,Cruzeiro,Internacional,0.0,0.0,1.73,3.42,4.96,,,,,,,,
2015-08-16,Fluminense,Figueirense,2.0,1.0,1.66,3.53,5.36,,,,,,,,
2015-08-16,Sport Recife,Ponte Preta,1.0,1.0,1.81,3.46,4.32,,,,,,,,
2015-08-16,Chapecoense-SC,Atletico-MG,2.0,1.0,3.16,3.18,2.26,,,,,,,,
2015-08-16,Gremio,Joinville,2.0,1.0,1.39,4.28,8.39,,,,,,,,
2015-08-22,Goias,Vasco,3.0,0.0,1.66,3.56,5.28,,,,,,,,
2015-08-22,Santos,Avai,5.0,2.0,1.4,4.38,7.95,,,,,,,,
2015-08-23,Figueirense,Sport Recife,2.0,1.0,2.13,3.22,3.41,,,,,,,,
2015-08-23,Coritiba,Chapecoense-SC,1.0,0.0,1.92,3.21,4.19,,,,,,,,
2015-08-23,Ponte Preta,Gremio,0.0,0.0,2.52,3.09,2.84,,,,,,,,
2015-08-23,Corinthians,Cruzeiro,3.0,0.0,1.98,3.22,3.91,,,,,,,,
2015-08-23,Flamengo RJ,Sao Paulo,2.0,1.0,1.95,3.34,3.85,,,,,,,,
2015-08-23,Internacional,Athletico-PR,2.0,0.0,1.88,3.3,4.22,,,,,,,,
2015-08-23,Joinville,Fluminense,2.0,1.0,2.55,3.06,2.82,,,,,,,,
2015-08-23,Atletico-MG,Palmeiras,2.0,1.0,1.61,3.78,5.39,,,,,,,,
2015-08-29,Vasco,Figueirense,0.0,1.0,2.04,3.15,3.8,,,,,,,,
2015-08-30,Sao Paulo,Ponte Preta,3.0,0.0,1.75,3.47,4.74,,,,,,,,
2015-08-30,Avai,Internacional,3.0,0.0,2.84,3.13,2.49,,,,,,,,
2015-08-30,Gremio,Coritiba,0.0,0.0,1.52,3.8,6.72,,,,,,,,
2015-08-30,Chapecoense-SC,Corinthians,1.0,3.0,2.5,2.95,2.99,,,,,,,,
2015-08-30,Fluminense,Atletico-MG,1.0,2.0,2.73,3.23,2.51,,,,,,,,
2015-08-30,Palmeiras,Joinville,3.0,2.0,1.42,4.16,7.67,,,,,,,,
2015-08-30,Sport Recife,Flamengo RJ,0.0,1.0,2.16,3.3,3.26,,,,,,,,
2015-08-30,Athletico-PR,Goias,3.0,0.0,1.97,3.23,3.92,,,,,,,,
2015-08-30,Cruzeiro,Santos,0.0,1.0,2.05,3.24,3.64,,,,,,,,
2015-09-05,Chapecoense-SC,Coritiba,2.0,1.0,2.12,3.15,3.5,,,,,,,,
2015-09-05,Palmeiras,Atletico-MG,2.0,2.0,1.65,3.52,5.35,,,,,,,,
2015-09-07,Figueirense,Joinville,0.0,2.0,1.75,3.34,4.86,,,,,,,,
2015-09-07,Palmeiras,Avai,3.0,0.0,1.37,4.4,8.54,,,,,,,,
2015-09-07,Atletico-MG,Sport Recife,2.0,1.0,1.39,4.43,7.72,,,,,,,,
2015-09-07,Internacional,Flamengo RJ,1.0,2.0,1.96,3.29,3.88,,,,,,,,
2015-09-07,Vasco,Sao Paulo,0.0,4.0,3.92,3.2,1.98,,,,,,,,
2015-09-07,Corinthians,Athletico-PR,2.0,0.0,1.54,3.71,6.62,,,,,,,,
2015-09-08,Santos,Coritiba,3.0,0.0,1.51,3.93,6.35,,,,,,,,
2015-09-08,Athletico-PR,Sport Recife,1.0,1.0,1.79,3.41,4.52,,,,,,,,
2015-09-08,Vasco,Joinville,0.0,0.0,1.84,3.26,4.46,,,,,,,,
2015-09-08,Cruzeiro,Palmeiras,2.0,1.0,2.04,3.19,3.7,,,,,,,,
2015-09-08,Goias,Atletico-MG,0.0,0.0,2.95,3.15,2.39,,,,,,,,
2015-09-08,Ponte Preta,Flamengo RJ,1.0,0.0,2.58,3.1,2.75,,,,,,,,
2015-09-08,Sao Paulo,Corinthians,1.0,1.0,2.32,3.0,3.22,,,,,,,,
2015-09-08,Chapecoense-SC,Figueirense,2.0,2.0,1.86,3.2,4.45,,,,,,,,
2015-09-08,Gremio,Internacional,5.0,0.0,1.81,3.36,4.47,,,,,,,,
2015-09-09,Atletico-MG,Avai,2.0,0.0,1.26,5.58,10.76,,,,,,,,
2015-09-09,Internacional,Palmeiras,1.0,0.0,1.79,3.48,4.48,,,,,,,,
2015-09-09,Ponte Preta,Vasco,0.0,1.0,1.71,3.48,5.02,,,,,,,,
2015-09-13,Palmeiras,Figueirense,2.0,0.0,1.45,4.23,6.96,,,,,,,,
2015-09-13,Corinthians,Joinville,3.0,0.0,1.36,4.37,9.66,,,,,,,,
2015-09-13,Ponte Preta,Santos,3.0,1.0,2.98,3.16,2.38,,,,,,,,
2015-09-13,Chapecoense-SC,Flamengo RJ,1.0,3.0,2.66,2.93,2.83,,,,,,,,
2015-09-13,Cruzeiro,Atletico-MG,1.0,1.0,2.59,3.12,2.73,,,,,,,,
2015-09-13,Gremio,Sao Paulo,1.0,2.0,1.88,3.37,4.1,,,,,,,,
2015-09-13,Vasco,Athletico-PR,2.0,0.0,2.3,3.11,3.16,,,,,,,,
2015-09-13,Avai,Goias,2.0,1.0,2.16,3.09,3.5,,,,,,,,
2015-09-13,Sport Recife,Fluminense,1.0,0.0,2.08,3.3,3.46,,,,,,,,
2015-09-16,Fluminense,Palmeiras,1.0,4.0,2.26,3.18,3.16,,,,,,,,
2015-09-16,Goias,Ponte Preta,1.0,2.0,1.8,3.44,4.46,,,,,,,,
2015-09-16,Joinville,Sport Recife,1.0,1.0,2.59,3.01,2.81,,,,,,,,
2015-09-17,Athletico-PR,Gremio,1.0,2.0,2.61,3.08,2.73,,,,,,,,
2015-09-17,Figueirense,Avai,0.0,1.0,2.12,3.13,3.55,,,,,,,,
2015-09-17,Cruzeiro,Vasco,2.0,2.0,1.39,4.39,8.12,,,,,,,,
2015-09-17,Internacional,Corinthians,2.0,1.0,2.29,3.08,3.2,,,,,,,,
2015-09-17,Santos,Atletico-MG,4.0,0.0,2.13,3.39,3.25,,,,,,,,
2015-09-17,Sao Paulo,Chapecoense-SC,0.0,0.0,1.45,4.05,7.53,,,,,,,,
2015-09-18,Flamengo RJ,Coritiba,0.0,2.0,1.56,3.69,6.09,,,,,,,,
2015-09-19,Internacional,Figueirense,1.0,1.0,1.67,3.51,5.38,,,,,,,,
2015-09-19,Palmeiras,Gremio,3.0,2.0,1.94,3.31,3.93,,,,,,,,
2015-09-20,Ponte Preta,Fluminense,3.0,1.0,2.43,3.13,2.91,,,,,,,,
2015-09-20,Corinthians,Santos,2.0,0.0,2.16,3.23,3.32,,,,,,,,
2015-09-20,Goias,Joinville,3.0,0.0,1.58,3.66,6.01,,,,,,,,
2015-09-20,Atletico-MG,Flamengo RJ,4.0,1.0,1.7,3.63,4.72,,,,,,,,
2015-09-20,Avai,Sao Paulo,2.0,1.0,2.52,3.13,2.8,,,,,,,,
2015-09-20,Vasco,Sport Recife,2.0,1.0,2.12,3.2,3.44,,,,,,,,
2015-09-20,Chapecoense-SC,Cruzeiro,0.0,2.0,2.65,2.95,2.8,,,,,,,,
2015-09-20,Coritiba,Athletico-PR,2.0,0.0,2.6,2.98,2.82,,,,,,,,
2015-09-26,Fluminense,Goias,2.0,0.0,1.87,3.34,4.17,,,,,,,,
2015-09-27,Gremio,Avai,3.0,1.0,1.47,3.99,7.19,,,,,,,,
2015-09-27,Athletico-PR,Ponte Preta,1.0,2.0,1.91,3.31,4.06,,,,,,,,
2015-09-27,Santos,Internacional,3.0,1.0,1.72,3.51,4.83,,,,,,,,
2015-09-27,Figueirense,Corinthians,1.0,3.0,3.12,3.13,2.31,,,,,,,,
2015-09-27,Flamengo RJ,Vasco,1.0,2.0,1.73,3.51,4.84,,,,,,,,
2015-09-27,Joinville,Atletico-MG,2.0,2.0,4.38,3.47,1.8,,,,,,,,
2015-09-27,Sao Paulo,Palmeiras,1.0,1.0,2.13,3.31,3.32,,,,,,,,
2015-09-27,Cruzeiro,Coritiba,2.0,0.0,1.46,3.99,7.47,,,,,,,,
2015-09-27,Sport Recife,Chapecoense-SC,3.0,0.0,1.8,3.31,4.68,,,,,,,,
2015-10-05,Fluminense,Joinville,1.0,0.0,1.57,3.72,5.96,,,,,,,,
2015-10-05,Gremio,Ponte Preta,3.0,3.0,1.57,3.63,6.16,,,,,,,,
2015-10-05,Athletico-PR,Internacional,3.0,0.0,2.16,3.18,3.37,,,,,,,,
2015-10-05,Cruzeiro,Corinthians,0.0,1.0,2.76,3.09,2.57,,,,,,,,
2015-10-05,Sao Paulo,Flamengo RJ,2.0,1.0,2.12,3.23,3.39,,,,,,,,
2015-10-05,Sport Recife,Figueirense,4.0,1.0,1.71,3.46,4.97,,,,,,,,
2015-10-05,Avai,Santos,1.0,1.0,3.43,3.27,2.09,,,,,,,,
2015-10-05,Vasco,Goias,0.0,0.0,1.65,3.53,5.44,,,,,,,,
2015-10-06,Atletico-MG,Santos,2.0,2.0,1.5,4.23,6.04,,,,,,,,
2015-10-07,Fluminense,Cruzeiro,1.0,0.0,2.59,3.12,2.73,,,,,,,,
2015-10-09,Figueirense,Athletico-PR,1.0,1.0,2.51,3.06,2.89,,,,,,,,
2015-10-09,Corinthians,Gremio,1.0,1.0,1.89,3.24,4.28,,,,,,,,
2015-10-09,Coritiba,Fluminense,1.0,1.0,2.18,3.12,3.42,,,,,,,,
2015-10-09,Santos,Sao Paulo,3.0,0.0,2.11,3.23,3.48,,,,,,,,
2015-10-09,Goias,Sport Recife,1.0,0.0,1.89,3.25,4.23,,,,,,,,
2015-10-14,Atletico-MG,Internacional,2.0,1.0,1.46,4.29,6.61,,,,,,,,
2015-10-14,Sport Recife,Avai,3.0,0.0,1.77,3.49,4.56,,,,,,,,
2015-10-15,Figueirense,Flamengo RJ,3.0,0.0,2.93,3.13,2.44,,,,,,,,
2015-10-15,Joinville,Coritiba,3.0,1.0,2.55,3.01,2.87,,,,,,,,
2015-10-15,Palmeiras,Ponte Preta,0.0,1.0,1.58,3.93,5.51,,,,,,,,
2015-10-15,Athletico-PR,Cruzeiro,2.0,2.0,2.31,3.12,3.14,,,,,,,,
2015-10-15,Fluminense,Sao Paulo,2.0,0.0,2.33,3.2,3.02,,,,,,,,
2015-10-15,Corinthians,Goias,3.0,0.0,1.59,3.7,5.87,,,,,,,,
2015-10-15,Vasco,Chapecoense-SC,1.0,1.0,2.12,3.16,3.52,,,,,,,,
2015-10-16,Gremio,Santos,1.0,0.0,1.99,3.31,3.74,,,,,,,,
2015-10-17,Avai,Palmeiras,1.0,3.0,2.54,3.15,2.76,,,,,,,,
2015-10-18,Joinville,Figueirense,1.0,0.0,2.36,3.09,3.08,,,,,,,,
2015-10-18,Cruzeiro,Fluminense,2.0,0.0,1.71,3.49,4.97,,,,,,,,
2015-10-18,Ponte Preta,Coritiba,3.0,0.0,1.77,3.39,4.72,,,,,,,,
2015-10-18,Athletico-PR,Corinthians,1.0,4.0,2.88,3.13,2.46,,,,,,,,
2015-10-18,Flamengo RJ,Internacional,0.0,1.0,1.79,3.46,4.43,,,,,,,,
2015-10-18,Sao Paulo,Vasco,2.0,2.0,1.49,3.97,6.8,,,,,,,,
2015-10-18,Gremio,Chapecoense-SC,2.0,3.0,1.5,3.89,6.84,,,,,,,,
2015-10-18,Santos,Goias,3.0,1.0,1.5,3.93,6.7,,,,,,,,
2015-10-18,Sport Recife,Atletico-MG,4.0,1.0,3.0,3.28,2.3,,,,,,,,
2015-10-24,Fluminense,Athletico-PR,0.0,1.0,1.95,3.28,3.94,,,,,,,,
2015-10-24,Figueirense,Santos,0.0,0.0,2.76,3.19,2.51,,,,,,,,
2015-10-24,Internacional,Joinville,1.0,0.0,1.44,4.15,7.42,,,,,,,,
2015-10-25,Palmeiras,Sport Recife,0.0,2.0,1.74,3.6,4.56,,,,,,,,
2015-10-25,Chapecoense-SC,Avai,0.0,0.0,1.88,3.3,4.21,,,,,,,,
2015-10-25,Corinthians,Flamengo RJ,1.0,0.0,1.68,3.6,5.12,,,,,,,,
2015-10-25,Coritiba,Sao Paulo,1.0,2.0,2.52,3.14,2.79,,,,,,,,
2015-10-25,Vasco,Gremio,0.0,0.0,2.47,3.14,2.88,,,,,,,,
2015-10-25,Goias,Cruzeiro,0.0,1.0,2.4,3.07,3.03,,,,,,,,
2015-10-25,Atletico-MG,Ponte Preta,2.0,1.0,1.37,4.67,7.92,,,,,,,,
2015-10-31,Sao Paulo,Sport Recife,3.0,0.0,1.46,4.12,7.15,,,,,,,,
2015-10-31,Avai,Cruzeiro,1.0,1.0,2.76,3.06,2.61,,,,,,,,
2015-10-31,Ponte Preta,Joinville,1.0,0.0,1.57,3.68,6.2,,,,,,,,
2015-10-31,Coritiba,Figueirense,1.0,1.0,2.07,3.12,3.73,,,,,,,,
2015-11-07,Gremio,Vasco,2.0,0.0,1.39,4.17,8.81,,,,,,,,
2015-11-07,Santos,Figueirense,3.0,0.0,1.54,3.83,6.22,,,,,,,,
2015-11-09,Flamengo RJ,Cruzeiro,2.0,0.0,2.0,3.21,3.84,,,,,,,,
2015-11-09,Joinville,Chapecoense-SC,0.0,0.0,2.35,3.0,3.19,,,,,,,,
2015-11-15,Cruzeiro,Sport Recife,3.0,0.0,1.48,4.08,6.73,,,,,,,,
2015-11-18,Goias,Coritiba,1.0,3.0,1.96,3.28,3.91,,,,,,,,
2015-11-18,Athletico-PR,Palmeiras,3.0,3.0,2.29,3.26,3.06,,,,,,,,
2015-11-18,Avai,Joinville,2.0,1.0,1.95,3.27,3.98,,,,,,,,
2015-11-18,Ponte Preta,Figueirense,0.0,1.0,1.95,3.31,3.91,,,,,,,,
2015-11-19,Chapecoense-SC,Internacional,1.0,0.0,2.43,3.03,3.03,,,,,,,,
2015-11-19,Gremio,Fluminense,1.0,0.0,1.51,3.86,6.76,,,,,,,,
2015-11-20,Santos,Flamengo RJ,0.0,0.0,1.65,3.73,5.11,,,,,,,,
2015-11-20,Sao Paulo,Atletico-MG,4.0,2.0,2.01,3.48,3.51,,,,,,,,
2015-11-20,Vasco,Corinthians,1.0,1.0,2.76,3.1,2.59,,,,,,,,
2015-11-21,Palmeiras,Cruzeiro,1.0,1.0,3.15,3.3,2.22,,,,,,,,
2015-11-22,Atletico-MG,Goias,2.0,2.0,1.48,4.33,6.23,,,,,,,,
2015-11-22,Corinthians,Sao Paulo,6.0,1.0,2.46,3.2,2.82,,,,,,,,
2015-11-22,Figueirense,Chapecoense-SC,0.0,0.0,1.81,3.39,4.48,,,,,,,,
2015-11-22,Internacional,Gremio,1.0,0.0,2.6,3.08,2.74,,,,,,,,
2015-11-22,Joinville,Vasco,1.0,2.0,2.67,3.26,2.56,,,,,,,,
2015-11-22,Flamengo RJ,Ponte Preta,1.0,1.0,1.74,3.54,4.67,,,,,,,,
2015-11-22,Coritiba,Santos,1.0,0.0,2.65,3.22,2.6,,,,,,,,
2015-11-22,Fluminense,Avai,3.0,1.0,2.07,3.18,3.65,,,,,,,,
2015-11-22,Sport Recife,Athletico-PR,0.0,0.0,1.72,3.58,4.75,,,,,,,,
2015-11-28,Sao Paulo,Figueirense,3.0,2.0,1.49,4.01,6.63,,,,,,,,
2015-11-28,Fluminense,Internacional,1.0,1.0,3.27,3.26,2.18,,,,,,,,
2015-11-28,Avai,Ponte Preta,1.0,0.0,1.72,3.57,4.82,,,,,,,,
2015-11-29,Cruzeiro,Joinville,3.0,0.0,1.28,5.15,10.35,,,,,,,,
2015-11-29,Gremio,Atletico-MG,2.0,1.0,2.09,3.33,3.39,,,,,,,,
2015-11-29,Sport Recife,Corinthians,2.0,0.0,2.29,3.29,3.03,,,,,,,,
2015-11-29,Chapecoense-SC,Goias,1.0,3.0,2.01,3.31,3.67,,,,,,,,
2015-11-29,Palmeiras,Coritiba,0.0,2.0,2.75,3.2,2.54,,,,,,,,
2015-11-29,Vasco,Santos,1.0,0.0,1.63,3.66,5.44,,,,,,,,
2015-11-29,Athletico-PR,Flamengo RJ,3.0,0.0,2.38,3.26,2.91,,,,,,,,
2015-12-07,Ponte Preta,Atletico-MG,0.0,2.0,2.81,3.25,2.44,,,,,,,,
2015-12-07,Sao Paulo,Coritiba,3.0,1.0,1.51,3.82,6.69,,,,,,,,
2015-12-07,Athletico-PR,Fluminense,1.0,2.0,1.97,3.28,3.82,,,,,,,,
2015-12-07,Cruzeiro,Goias,1.0,0.0,1.54,3.74,6.35,,,,,,,,
2015-12-07,Flamengo RJ,Corinthians,0.0,3.0,2.42,2.98,3.08,,,,,,,,
2015-12-07,Joinville,Internacional,0.0,2.0,2.26,3.07,3.26,,,,,,,,
2015-12-07,Avai,Chapecoense-SC,2.0,1.0,2.54,2.95,2.91,,,,,,,,
2015-12-07,Sport Recife,Palmeiras,2.0,2.0,2.42,3.21,2.87,,,,,,,,
2015-12-08,Coritiba,Palmeiras,2.0,1.0,2.91,3.11,2.45,,,,,,,,
2015-12-08,Flamengo RJ,Athletico-PR,3.0,2.0,1.83,3.43,4.27,,,,,,,,
2015-12-09,Coritiba,Internacional,0.0,1.0,2.35,3.08,3.11,,,,,,,,
2016-01-06,Internacional,Athletico-PR,1.0,0.0,1.53,3.77,6.54,,,,,,,,
2016-01-07,Atletico-MG,Botafogo RJ,5.0,3.0,1.59,3.91,5.41,,,,,,,,
2016-01-10,Fluminense,Sport Recife,3.0,1.0,1.68,3.6,5.04,,,,,,,,
2016-01-10,Chapecoense-SC,Vitoria,1.0,4.0,1.91,3.34,4.06,,,,,,,,
2016-01-10,Santos,Athletico-PR,2.0,0.0,1.56,3.69,6.43,,,,,,,,
2016-01-10,Sao Paulo,Flamengo RJ,0.0,0.0,2.4,3.18,2.93,,,,,,,,
2016-01-10,Botafogo RJ,Corinthians,2.0,0.0,2.3,3.09,3.21,,,,,,,,
2016-01-10,Ponte Preta,Atletico-MG,1.0,2.0,2.23,3.25,3.2,,,,,,,,
2016-01-10,Cruzeiro,Gremio,1.0,0.0,1.64,3.69,5.22,,,,,,,,
2016-02-06,Corinthians,Santos,1.0,0.0,1.58,3.64,6.11,,,,,,,,
2016-02-06,Coritiba,Chapecoense-SC,3.0,4.0,2.31,2.99,3.26,,,,,,,,
2016-02-06,Santa Cruz,Sport Recife,0.0,1.0,2.05,3.22,3.6,,,,,,,,
2016-02-06,Atletico-MG,Fluminense,1.0,1.0,1.91,3.38,3.95,,,,,,,,
2016-02-06,Botafogo RJ,Cruzeiro,0.0,1.0,4.36,3.37,1.82,,,,,,,,
2016-02-06,Figueirense,Sao Paulo,1.0,0.0,2.62,3.03,2.77,,,,,,,,
2016-02-06,America MG,Ponte Preta,1.0,2.0,2.33,3.1,3.12,,,,,,,,
2016-02-07,Fluminense,Coritiba,0.0,0.0,1.88,3.33,4.18,,,,,,,,
2016-02-07,Athletico-PR,America MG,1.0,0.0,1.48,4.03,6.68,,,,,,,,
2016-02-10,Internacional,Figueirense,1.0,0.0,1.44,4.11,7.64,,,,,,,,
2016-03-06,Flamengo RJ,Vitoria,1.0,0.0,1.45,4.17,7.03,,,,,,,,
2016-03-06,Palmeiras,Gremio,4.0,3.0,2.01,3.27,3.75,,,,,,,,
2016-03-07,Cruzeiro,Vitoria,2.0,2.0,1.47,4.15,6.67,,,,,,,,
2016-03-07,Internacional,Gremio,0.0,1.0,2.33,3.12,3.13,,,,,,,,
2016-03-07,Botafogo RJ,Santa Cruz,2.0,1.0,1.56,3.92,5.74,,,,,,,,
2016-03-07,Corinthians,Flamengo RJ,4.0,0.0,2.03,3.24,3.7,,,,,,,,
2016-03-07,Ponte Preta,Sao Paulo,1.0,0.0,2.14,3.23,3.47,,,,,,,,
2016-03-07,Santos,Chapecoense-SC,3.0,0.0,1.41,4.37,7.78,,,,,,,,
2016-03-07,Figueirense,Atletico-MG,1.0,1.0,3.23,3.31,2.18,,,,,,,,
2016-03-08,Sport Recife,America MG,1.0,1.0,1.49,4.14,6.47,,,,,,,,
2016-03-08,Vitoria,Coritiba,3.0,1.0,2.04,3.25,3.68,,,,,,,,
2016-03-09,Fluminense,Figueirense,3.0,2.0,1.42,4.17,7.98,,,,,,,,
2016-04-06,Athletico-PR,Santa Cruz,1.0,0.0,1.54,3.88,6.08,,,,,,,,
2016-04-08,Athletico-PR,Corinthians,2.0,0.0,2.96,3.05,2.47,,,,,,,,
2016-04-08,Santos,Flamengo RJ,0.0,0.0,3.46,3.2,2.13,,,,,,,,
2016-04-08,Ponte Preta,Botafogo RJ,2.0,0.0,2.02,3.35,3.61,,,,,,,,
2016-04-08,Gremio,Santa Cruz,0.0,0.0,1.47,4.19,6.63,,,,,,,,
2016-04-08,Sao Paulo,Atletico-MG,1.0,2.0,2.23,3.34,3.11,,,,,,,,
2016-04-09,Botafogo RJ,Gremio,2.0,1.0,2.38,3.27,2.91,,,,,,,,
2016-04-10,Santa Cruz,Palmeiras,2.0,3.0,3.01,3.19,2.35,,,,,,,,
2016-04-10,Coritiba,America MG,3.0,0.0,1.52,3.84,6.6,,,,,,,,
