fecha,team1,team2,league,market,label,prob,hit,mia,cuota
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +11.5",0.1560,0,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +10.5",0.2426,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +9.5",0.3540,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +8.5",0.4843,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.6213,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.7495,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +5.5",0.8544,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"T. a puerta Túnez +3.5",0.1681,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"T. a puerta Túnez +2.5",0.3599,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"T. a puerta Túnez +1.5",0.6294,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"T. a puerta Países Bajos +8.5",0.1988,0,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"T. a puerta Países Bajos +7.5",0.3154,0,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"T. a puerta Países Bajos +6.5",0.4606,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"T. a puerta Países Bajos +5.5",0.6190,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"T. a puerta Países Bajos +4.5",0.7671,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros a puerta,"Túnez tira más a puerta",0.2496,0,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros totales +23.5",0.2916,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros totales +22.5",0.3678,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros totales +21.5",0.4510,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros totales +20.5",0.5377,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros totales +19.5",0.6239,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros totales +18.5",0.7057,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros totales +17.5",0.7794,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros totales +16.5",0.8422,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Túnez +9.5",0.1601,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Túnez +8.5",0.2588,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Túnez +7.5",0.3873,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Túnez +6.5",0.5362,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Túnez +5.5",0.6871,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Túnez +4.5",0.8183,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Países Bajos +16.5",0.2611,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Países Bajos +15.5",0.3499,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Países Bajos +14.5",0.4501,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Países Bajos +13.5",0.5559,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Países Bajos +12.5",0.6603,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Países Bajos +11.5",0.7560,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tiros,"Tiros Países Bajos +10.5",0.8368,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tarjetas,"Tarjetas totales +5.5",0.1406,0,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tarjetas,"Tarjetas totales +4.5",0.2720,0,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tarjetas,"Tarjetas totales +3.5",0.4604,0,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tarjetas,"Tarjetas totales +2.5",0.6766,0,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Tarjetas,"Tarjetas totales +1.5",0.8627,0,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Mitades,"Gol en 1ª parte",0.7198,1,0,
2026-06-26,Túnez,Países Bajos,mundial 2026,Mitades,"Gol en 2ª parte",0.8832,1,0,
2026-06-26,Paraguay,Australia,,1X2,"Gana Paraguay",0.3547,0,0,
2026-06-26,Paraguay,Australia,,1X2,"Empate",0.2941,1,0,
2026-06-26,Paraguay,Australia,,1X2,"Gana Australia",0.3512,0,0,
2026-06-26,Paraguay,Australia,,1X2,"Paraguay o empate (1X)",0.6488,1,0,
2026-06-26,Paraguay,Australia,,1X2,"Australia o empate (X2)",0.6453,1,0,
2026-06-26,Paraguay,Australia,,1X2,"Sin empate (12)",0.7059,0,0,
2026-06-26,Paraguay,Australia,,Goles,"Más de 4.5 goles",0.0838,0,0,
2026-06-26,Paraguay,Australia,,Goles,"Más de 3.5 goles",0.2007,0,0,
2026-06-26,Paraguay,Australia,,Goles,"Más de 2.5 goles",0.4041,0,0,
2026-06-26,Paraguay,Australia,,Goles,"Más de 1.5 goles",0.6745,0,0,
2026-06-26,Paraguay,Australia,,BTTS,"Ambos anotan",0.4723,0,0,
2026-06-26,Paraguay,Australia,,BTTS,"No ambos anotan",0.5277,1,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners totales +11.5",0.1991,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners totales +10.5",0.2965,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners totales +9.5",0.4154,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners totales +8.5",0.5472,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners totales +7.5",0.6786,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners totales +6.5",0.7952,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Paraguay +7.5",0.1225,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Paraguay +6.5",0.2224,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Paraguay +5.5",0.3653,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Paraguay +4.5",0.5406,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Paraguay +3.5",0.7197,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Paraguay +2.5",0.8661,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Australia +6.5",0.1244,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Australia +5.5",0.2352,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Australia +4.5",0.3961,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Australia +3.5",0.5911,0,0,
2026-06-26,Paraguay,Australia,,Córners,"Córners Australia +2.5",0.7800,1,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"Tiros a puerta totales +10.5",0.1532,0,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"Tiros a puerta totales +9.5",0.2439,0,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"Tiros a puerta totales +8.5",0.3622,0,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"Tiros a puerta totales +7.5",0.5008,0,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"Tiros a puerta totales +6.5",0.6453,1,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"Tiros a puerta totales +5.5",0.7771,1,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"T. a puerta Paraguay +6.5",0.1225,0,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"T. a puerta Paraguay +5.5",0.2323,0,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"T. a puerta Paraguay +4.5",0.3926,0,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"T. a puerta Paraguay +3.5",0.5877,0,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"T. a puerta Paraguay +2.5",0.7776,0,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"T. a puerta Australia +5.5",0.1511,0,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"T. a puerta Australia +4.5",0.2868,1,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"T. a puerta Australia +3.5",0.4773,1,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"T. a puerta Australia +2.5",0.6910,1,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"T. a puerta Australia +1.5",0.8708,1,0,
2026-06-26,Paraguay,Australia,,Tiros a puerta,"Paraguay tira más a puerta",0.5355,0,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros totales +21.5",0.2658,0,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros totales +20.5",0.3432,0,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros totales +19.5",0.4292,0,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros totales +18.5",0.5203,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros totales +17.5",0.6119,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros totales +16.5",0.6992,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros totales +15.5",0.7778,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros totales +14.5",0.8444,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Paraguay +12.5",0.1697,0,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Paraguay +11.5",0.2558,0,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Paraguay +10.5",0.3636,0,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Paraguay +9.5",0.4876,0,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Paraguay +8.5",0.6170,0,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Paraguay +7.5",0.7388,0,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Paraguay +6.5",0.8405,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Australia +11.5",0.2286,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Australia +10.5",0.3320,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Australia +9.5",0.4541,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Australia +8.5",0.5852,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Australia +7.5",0.7118,1,0,
2026-06-26,Paraguay,Australia,,Tiros,"Tiros Australia +6.5",0.8205,1,0,
2026-06-26,Paraguay,Australia,,Tarjetas,"Tarjetas totales +7.5",0.1867,0,0,
2026-06-26,Paraguay,Australia,,Tarjetas,"Tarjetas totales +6.5",0.3091,0,0,
2026-06-26,Paraguay,Australia,,Tarjetas,"Tarjetas totales +5.5",0.4657,0,0,
2026-06-26,Paraguay,Australia,,Tarjetas,"Tarjetas totales +4.5",0.6376,0,0,
2026-06-26,Paraguay,Australia,,Tarjetas,"Tarjetas totales +3.5",0.7947,0,0,
2026-06-26,Paraguay,Australia,,Mitades,"Gol en 1ª parte",0.7773,0,0,
2026-06-26,Paraguay,Australia,,Mitades,"Gol en 2ª parte",0.7040,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,1X2,"Gana Estados Unidos",0.4390,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,1X2,"Empate",0.2736,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,1X2,"Gana Turquía",0.2874,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,1X2,"Estados Unidos o empate (1X)",0.7126,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,1X2,"Turquía o empate (X2)",0.5610,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,1X2,"Sin empate (12)",0.7264,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Goles,"Más de 4.5 goles",0.0936,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Goles,"Más de 3.5 goles",0.2175,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Goles,"Más de 2.5 goles",0.4256,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Goles,"Más de 1.5 goles",0.6876,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,BTTS,"Ambos anotan",0.4771,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,BTTS,"No ambos anotan",0.5229,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners totales +13.5",0.1852,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners totales +12.5",0.2710,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners totales +11.5",0.3761,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners totales +10.5",0.4947,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners totales +9.5",0.6174,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners totales +8.5",0.7330,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners totales +7.5",0.8309,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners Estados Unidos +7.5",0.1677,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners Estados Unidos +6.5",0.2844,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners Estados Unidos +5.5",0.4383,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners Estados Unidos +4.5",0.6121,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners Estados Unidos +3.5",0.7758,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners Turquía +7.5",0.1683,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners Turquía +6.5",0.2852,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners Turquía +5.5",0.4391,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners Turquía +4.5",0.6129,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Córners,"Córners Turquía +3.5",0.7764,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"Tiros a puerta totales +10.5",0.2048,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"Tiros a puerta totales +9.5",0.3089,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"Tiros a puerta totales +8.5",0.4358,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.5750,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.7108,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"Tiros a puerta totales +5.5",0.8267,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Estados Unidos +7.5",0.0923,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Estados Unidos +6.5",0.1778,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Estados Unidos +5.5",0.3088,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Estados Unidos +4.5",0.4809,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Estados Unidos +3.5",0.6692,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Estados Unidos +2.5",0.8340,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Turquía +5.5",0.1607,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Turquía +4.5",0.3002,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Turquía +3.5",0.4921,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Turquía +2.5",0.7033,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"T. a puerta Turquía +1.5",0.8777,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros a puerta,"Estados Unidos tira más a puerta",0.5569,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros totales +29.5",0.3181,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros totales +28.5",0.3877,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros totales +27.5",0.4619,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros totales +26.5",0.5384,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros totales +25.5",0.6144,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros totales +24.5",0.6872,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros totales +23.5",0.7541,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros totales +22.5",0.8133,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros totales +21.5",0.8633,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Estados Unidos +16.5",0.2556,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Estados Unidos +15.5",0.3437,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Estados Unidos +14.5",0.4435,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Estados Unidos +13.5",0.5494,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Estados Unidos +12.5",0.6544,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Estados Unidos +11.5",0.7509,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Estados Unidos +10.5",0.8329,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Turquía +15.5",0.2396,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Turquía +14.5",0.3286,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Turquía +13.5",0.4309,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Turquía +12.5",0.5409,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Turquía +11.5",0.6505,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Turquía +10.5",0.7514,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tiros,"Tiros Turquía +9.5",0.8366,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tarjetas,"Tarjetas totales +6.5",0.0960,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tarjetas,"Tarjetas totales +5.5",0.1924,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tarjetas,"Tarjetas totales +4.5",0.3425,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tarjetas,"Tarjetas totales +3.5",0.5374,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Tarjetas,"Tarjetas totales +2.5",0.7396,0,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Mitades,"Gol en 1ª parte",0.9000,1,0,
2026-06-26,Estados Unidos,Turquía,mundial 2026,Mitades,"Gol en 2ª parte",0.7831,1,0,
2026-06-26,Canada,Suiza,mundial 2026,1X2,"Gana Canada",0.5979,0,0,
2026-06-26,Canada,Suiza,mundial 2026,1X2,"Empate",0.2491,0,0,
2026-06-26,Canada,Suiza,mundial 2026,1X2,"Gana Suiza",0.1530,1,0,
2026-06-26,Canada,Suiza,mundial 2026,1X2,"Canada o empate (1X)",0.8470,0,0,
2026-06-26,Canada,Suiza,mundial 2026,1X2,"Suiza o empate (X2)",0.4021,1,0,
2026-06-26,Canada,Suiza,mundial 2026,1X2,"Sin empate (12)",0.7509,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Goles,"Más de 4.5 goles",0.1231,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Goles,"Más de 3.5 goles",0.2652,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Goles,"Más de 2.5 goles",0.4831,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Goles,"Más de 1.5 goles",0.7450,1,0,
2026-06-26,Canada,Suiza,mundial 2026,BTTS,"Ambos anotan",0.4736,1,0,
2026-06-26,Canada,Suiza,mundial 2026,BTTS,"No ambos anotan",0.5264,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners totales +11.5",0.1911,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners totales +10.5",0.2868,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners totales +9.5",0.4046,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners totales +8.5",0.5363,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners totales +7.5",0.6689,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners totales +6.5",0.7876,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners Canada +9.5",0.1385,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners Canada +8.5",0.2301,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners Canada +7.5",0.3535,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners Canada +6.5",0.5014,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners Canada +5.5",0.6564,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners Canada +4.5",0.7956,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners Suiza +3.5",0.1927,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners Suiza +2.5",0.3935,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Córners,"Córners Suiza +1.5",0.6600,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"Tiros a puerta totales +9.5",0.1596,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"Tiros a puerta totales +8.5",0.2580,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.3865,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.5354,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"Tiros a puerta totales +5.5",0.6864,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"Tiros a puerta totales +4.5",0.8177,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"T. a puerta Canada +7.5",0.0951,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"T. a puerta Canada +6.5",0.1820,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"T. a puerta Canada +5.5",0.3143,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"T. a puerta Canada +4.5",0.4868,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"T. a puerta Canada +3.5",0.6744,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"T. a puerta Canada +2.5",0.8374,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"T. a puerta Suiza +4.5",0.0838,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"T. a puerta Suiza +3.5",0.2007,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"T. a puerta Suiza +2.5",0.4040,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"T. a puerta Suiza +1.5",0.6692,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros a puerta,"Canada tira más a puerta",0.6667,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros totales +21.5",0.2903,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros totales +20.5",0.3702,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros totales +19.5",0.4576,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros totales +18.5",0.5486,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros totales +17.5",0.6387,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros totales +16.5",0.7232,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros totales +15.5",0.7979,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros totales +14.5",0.8603,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Canada +16.5",0.2246,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Canada +15.5",0.3082,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Canada +14.5",0.4053,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Canada +13.5",0.5111,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Canada +12.5",0.6186,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Canada +11.5",0.7202,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Canada +10.5",0.8086,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Canada +9.5",0.8793,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Suiza +7.5",0.1819,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Suiza +6.5",0.3029,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Suiza +5.5",0.4589,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Suiza +4.5",0.6313,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tiros,"Tiros Suiza +3.5",0.7901,1,0,
2026-06-26,Canada,Suiza,mundial 2026,Tarjetas,"Tarjetas totales +5.5",0.1236,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tarjetas,"Tarjetas totales +4.5",0.2472,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tarjetas,"Tarjetas totales +3.5",0.4314,0,0,
2026-06-26,Canada,Suiza,mundial 2026,Tarjetas,"Tarjetas totales +2.5",0.6511,1,0,
